dataset,num_samples,model,fraction,rep,query_strategy,propagation,roc_auc
1_ALOI,500,IForest,0.01,3,anomalous,True,0.43518900343642614
1_ALOI,499,IForest,0.01,4,anomalous,True,0.5120274914089347
1_ALOI,500,IForest,0.01,0,anomalous,False,0.5400687285223368
1_ALOI,500,IForest,0.01,1,anomalous,False,0.5305841924398625
1_ALOI,500,IForest,0.01,2,anomalous,False,0.46508591065292093
1_ALOI,500,IForest,0.01,3,anomalous,False,0.4199312714776633
1_ALOI,500,IForest,0.01,4,anomalous,False,0.5087285223367697
1_ALOI,500,IForest,0.01,0,clusters,True,0.5467353951890035
1_ALOI,500,IForest,0.01,1,clusters,True,0.5731958762886598
1_ALOI,500,IForest,0.01,2,clusters,True,0.4761512027491409
1_ALOI,500,IForest,0.01,3,clusters,True,0.4118213058419244
1_ALOI,498,IForest,0.01,4,clusters,True,0.49800687285223366
1_ALOI,500,IForest,0.01,0,clusters,False,0.5363573883161512
1_ALOI,500,IForest,0.01,1,clusters,False,0.544192439862543
1_ALOI,500,IForest,0.01,2,clusters,False,0.4528522336769759
1_ALOI,500,IForest,0.01,3,clusters,False,0.42323024054982816
1_ALOI,498,IForest,0.01,4,clusters,False,0.5030927835051546
1_ALOI,500,IForest,0.013,0,random,True,0.5088659793814433
1_ALOI,354,IForest,0.013,1,random,True,0.5514776632302406
1_ALOI,500,IForest,0.013,2,random,True,0.4662542955326461
1_ALOI,500,IForest,0.013,3,random,True,0.41649484536082476
1_ALOI,500,IForest,0.013,4,random,True,0.5254982817869416
1_ALOI,500,IForest,0.013,0,random,False,0.5499656357388317
1_ALOI,499,IForest,0.013,1,random,False,0.5263917525773196
1_ALOI,500,IForest,0.013,2,random,False,0.4461855670103093
1_ALOI,500,IForest,0.013,3,random,False,0.40824742268041236
1_ALOI,500,IForest,0.013,4,random,False,0.5215120274914089
1_ALOI,500,IForest,0.013,0,uncertainty,True,0.5010309278350515
1_ALOI,496,IForest,0.013,1,uncertainty,True,0.5496907216494845
1_ALOI,500,IForest,0.013,2,uncertainty,True,0.4524398625429554
1_ALOI,487,IForest,0.013,3,uncertainty,True,0.40824742268041236
1_ALOI,186,IForest,0.013,4,uncertainty,True,0.4839862542955326
1_ALOI,500,IForest,0.013,0,uncertainty,False,0.5369072164948453
1_ALOI,500,IForest,0.013,1,uncertainty,False,0.5410309278350515
1_ALOI,500,IForest,0.013,2,uncertainty,False,0.4402061855670103
1_ALOI,499,IForest,0.013,3,uncertainty,False,0.44261168384879723
