dataset,num_samples,model,fraction,rep,query_strategy,propagation,roc_auc
28_pendigits,485,IForest,0.03,0,clusters,True,0.9903327756088492
28_pendigits,493,IForest,0.03,1,clusters,True,0.9533811475409836
28_pendigits,490,IForest,0.03,2,clusters,True,0.9736010410857037
28_pendigits,487,IForest,0.03,3,clusters,True,0.9704406023424428
28_pendigits,488,IForest,0.03,4,clusters,True,0.9815950920245399
28_pendigits,498,IForest,0.03,0,clusters,False,0.9806655512176985
28_pendigits,499,IForest,0.03,1,clusters,False,0.9643101092896176
28_pendigits,499,IForest,0.03,2,clusters,False,0.9683956125673918
28_pendigits,499,IForest,0.03,3,clusters,False,0.9453430005577245
28_pendigits,499,IForest,0.03,4,clusters,False,0.9683956125673917
28_pendigits,461,IForest,0.04,0,random,True,0.963376092210448
28_pendigits,500,IForest,0.04,1,random,True,0.9709699453551912
28_pendigits,500,IForest,0.04,2,random,True,0.954824316787507
28_pendigits,500,IForest,0.04,3,random,True,0.9546384086261387
28_pendigits,498,IForest,0.04,4,random,True,0.9665365309537088
28_pendigits,499,IForest,0.04,0,random,False,0.9741587655698085
28_pendigits,500,IForest,0.04,1,random,False,0.9615778688524591
28_pendigits,500,IForest,0.04,2,random,False,0.9546384086261387
28_pendigits,500,IForest,0.04,3,random,False,0.8854805725971371
28_pendigits,499,IForest,0.04,4,random,False,0.9713701431492844
28_pendigits,431,IForest,0.04,0,uncertainty,True,0.9968395612567391
28_pendigits,500,IForest,0.04,1,uncertainty,True,0.9639685792349727
28_pendigits,433,IForest,0.04,2,uncertainty,True,0.9912623164156906
28_pendigits,444,IForest,0.04,3,uncertainty,True,0.9579847555307678
28_pendigits,457,IForest,0.04,4,uncertainty,True,0.9834541736382226
28_pendigits,498,IForest,0.04,0,uncertainty,False,0.9834541736382227
28_pendigits,500,IForest,0.04,1,uncertainty,False,0.9667008196721312
28_pendigits,497,IForest,0.04,2,uncertainty,False,0.9806655512176985
28_pendigits,497,IForest,0.04,3,uncertainty,False,0.9652351738241309
28_pendigits,498,IForest,0.04,4,uncertainty,False,0.9730433166015988
28_pendigits,451,IForest,0.04,0,anomalous,True,0.9912623164156906
28_pendigits,386,IForest,0.04,1,anomalous,True,0.9953893442622951
28_pendigits,434,IForest,0.04,2,anomalous,True,0.9767614798289644
28_pendigits,431,IForest,0.04,3,anomalous,True,0.9959100204498977
28_pendigits,465,IForest,0.04,4,anomalous,True,0.9775051124744376
28_pendigits,495,IForest,0.04,0,anomalous,False,0.9756460308607549
28_pendigits,494,IForest,0.04,1,anomalous,False,0.9735314207650274
28_pendigits,492,IForest,0.04,2,anomalous,False,0.9683956125673917
